"c_digo","nombre_variable","unidad","fuente","descripci_n","a_o_fecha","a_o_texto","pa_s_nombre","pa_s_c_digo","valor"
"AC-EGOV","Índice de desarrollo del e-Government","Encuesta","NU","Se trata de una encuesta elaborada por Naciones Unidas. En esta encuesta se valora de forma global la presencia del gobierno electrónico. Se evalúan tanto la interacción con los ciudadanos como con las empresas. El valor de esta encuesta indica que grado de utilidad que dan estos servicios comparado con el resto de los servicios. El valor que toma esta variable varía entre 0 y 1, siendo 1 el mejor resultado posible","2012-01-01T00:00:00.000","2012","Honduras","HND","0.41"
"AC-EGOV","Índice de desarrollo del e-Government","Encuesta","NU","Se trata de una encuesta elaborada por Naciones Unidas. En esta encuesta se valora de forma global la presencia del gobierno electrónico. Se evalúan tanto la interacción con los ciudadanos como con las empresas. El valor de esta encuesta indica que grado de utilidad que dan estos servicios comparado con el resto de los servicios. El valor que toma esta variable varía entre 0 y 1, siendo 1 el mejor resultado posible","2014-01-01T00:00:00.000","2014","Hungría","HUN","0.66"
"AC-EGOV","Índice de desarrollo del e-Government","Encuesta","NU","Se trata de una encuesta elaborada por Naciones Unidas. En esta encuesta se valora de forma global la presencia del gobierno electrónico. Se evalúan tanto la interacción con los ciudadanos como con las empresas. El valor de esta encuesta indica que grado de utilidad que dan estos servicios comparado con el resto de los servicios. El valor que toma esta variable varía entre 0 y 1, siendo 1 el mejor resultado posible","2013-01-01T00:00:00.000","2013","Hungría","HUN","0.72"
"AC-EGOV","Índice de desarrollo del e-Government","Encuesta","NU","Se trata de una encuesta elaborada por Naciones Unidas. En esta encuesta se valora de forma global la presencia del gobierno electrónico. Se evalúan tanto la interacción con los ciudadanos como con las empresas. El valor de esta encuesta indica que grado de utilidad que dan estos servicios comparado con el resto de los servicios. El valor que toma esta variable varía entre 0 y 1, siendo 1 el mejor resultado posible","2012-01-01T00:00:00.000","2012","Hungría","HUN","0.63"
"AC-INES","Acceso de Internet en las escuelas","Encuesta","WEF","Se refiere a una encuesta: ¿Cómo considera el acceso que tienen las escuelas a Internet? [1= muy limitado; 7=extenso ]","2013-01-01T00:00:00.000","2013","Dinamarca","DNK","5.91"
"AC-EGOV","Índice de desarrollo del e-Government","Encuesta","NU","Se trata de una encuesta elaborada por Naciones Unidas. En esta encuesta se valora de forma global la presencia del gobierno electrónico. Se evalúan tanto la interacción con los ciudadanos como con las empresas. El valor de esta encuesta indica que grado de utilidad que dan estos servicios comparado con el resto de los servicios. El valor que toma esta variable varía entre 0 y 1, siendo 1 el mejor resultado posible","2014-01-01T00:00:00.000","2014","India","IND","0.38"
"AC-EGOV","Índice de desarrollo del e-Government","Encuesta","NU","Se trata de una encuesta elaborada por Naciones Unidas. En esta encuesta se valora de forma global la presencia del gobierno electrónico. Se evalúan tanto la interacción con los ciudadanos como con las empresas. El valor de esta encuesta indica que grado de utilidad que dan estos servicios comparado con el resto de los servicios. El valor que toma esta variable varía entre 0 y 1, siendo 1 el mejor resultado posible","2013-01-01T00:00:00.000","2013","India","IND","0.38"
"AC-EGOV","Índice de desarrollo del e-Government","Encuesta","NU","Se trata de una encuesta elaborada por Naciones Unidas. En esta encuesta se valora de forma global la presencia del gobierno electrónico. Se evalúan tanto la interacción con los ciudadanos como con las empresas. El valor de esta encuesta indica que grado de utilidad que dan estos servicios comparado con el resto de los servicios. El valor que toma esta variable varía entre 0 y 1, siendo 1 el mejor resultado posible","2012-01-01T00:00:00.000","2012","India","IND","0.36"
"AC-EGOV","Índice de desarrollo del e-Government","Encuesta","NU","Se trata de una encuesta elaborada por Naciones Unidas. En esta encuesta se valora de forma global la presencia del gobierno electrónico. Se evalúan tanto la interacción con los ciudadanos como con las empresas. El valor de esta encuesta indica que grado de utilidad que dan estos servicios comparado con el resto de los servicios. El valor que toma esta variable varía entre 0 y 1, siendo 1 el mejor resultado posible","2014-01-01T00:00:00.000","2014","Indonesia","IDN","0.45"
"IDBA","IDBA","Valor 1-8","BID","Valor Final del Índice IDBA","2013-01-01T00:00:00.000","2013","Luxemburgo","LUX","6.98"
"AC-EGOV","Índice de desarrollo del e-Government","Encuesta","NU","Se trata de una encuesta elaborada por Naciones Unidas. En esta encuesta se valora de forma global la presencia del gobierno electrónico. Se evalúan tanto la interacción con los ciudadanos como con las empresas. El valor de esta encuesta indica que grado de utilidad que dan estos servicios comparado con el resto de los servicios. El valor que toma esta variable varía entre 0 y 1, siendo 1 el mejor resultado posible","2013-01-01T00:00:00.000","2013","Indonesia","IDN","0.49"
"AC-EGOV","Índice de desarrollo del e-Government","Encuesta","NU","Se trata de una encuesta elaborada por Naciones Unidas. En esta encuesta se valora de forma global la presencia del gobierno electrónico. Se evalúan tanto la interacción con los ciudadanos como con las empresas. El valor de esta encuesta indica que grado de utilidad que dan estos servicios comparado con el resto de los servicios. El valor que toma esta variable varía entre 0 y 1, siendo 1 el mejor resultado posible","2012-01-01T00:00:00.000","2012","Indonesia","IDN","0.4"
"AC-EGOV","Índice de desarrollo del e-Government","Encuesta","NU","Se trata de una encuesta elaborada por Naciones Unidas. En esta encuesta se valora de forma global la presencia del gobierno electrónico. Se evalúan tanto la interacción con los ciudadanos como con las empresas. El valor de esta encuesta indica que grado de utilidad que dan estos servicios comparado con el resto de los servicios. El valor que toma esta variable varía entre 0 y 1, siendo 1 el mejor resultado posible","2014-01-01T00:00:00.000","2014","Irlanda","IRL","0.78"
"AC-EGOV","Índice de desarrollo del e-Government","Encuesta","NU","Se trata de una encuesta elaborada por Naciones Unidas. En esta encuesta se valora de forma global la presencia del gobierno electrónico. Se evalúan tanto la interacción con los ciudadanos como con las empresas. El valor de esta encuesta indica que grado de utilidad que dan estos servicios comparado con el resto de los servicios. El valor que toma esta variable varía entre 0 y 1, siendo 1 el mejor resultado posible","2013-01-01T00:00:00.000","2013","Irlanda","IRL","0.71"
"AC-EGOV","Índice de desarrollo del e-Government","Encuesta","NU","Se trata de una encuesta elaborada por Naciones Unidas. En esta encuesta se valora de forma global la presencia del gobierno electrónico. Se evalúan tanto la interacción con los ciudadanos como con las empresas. El valor de esta encuesta indica que grado de utilidad que dan estos servicios comparado con el resto de los servicios. El valor que toma esta variable varía entre 0 y 1, siendo 1 el mejor resultado posible","2012-01-01T00:00:00.000","2012","Irlanda","IRL","0.69"
"AC-EGOV","Índice de desarrollo del e-Government","Encuesta","NU","Se trata de una encuesta elaborada por Naciones Unidas. En esta encuesta se valora de forma global la presencia del gobierno electrónico. Se evalúan tanto la interacción con los ciudadanos como con las empresas. El valor de esta encuesta indica que grado de utilidad que dan estos servicios comparado con el resto de los servicios. El valor que toma esta variable varía entre 0 y 1, siendo 1 el mejor resultado posible","2014-01-01T00:00:00.000","2014","Islandia","ISL","0.8"
"AC-EGOV","Índice de desarrollo del e-Government","Encuesta","NU","Se trata de una encuesta elaborada por Naciones Unidas. En esta encuesta se valora de forma global la presencia del gobierno electrónico. Se evalúan tanto la interacción con los ciudadanos como con las empresas. El valor de esta encuesta indica que grado de utilidad que dan estos servicios comparado con el resto de los servicios. El valor que toma esta variable varía entre 0 y 1, siendo 1 el mejor resultado posible","2013-01-01T00:00:00.000","2013","Islandia","ISL","0.78"
"AC-EGOV","Índice de desarrollo del e-Government","Encuesta","NU","Se trata de una encuesta elaborada por Naciones Unidas. En esta encuesta se valora de forma global la presencia del gobierno electrónico. Se evalúan tanto la interacción con los ciudadanos como con las empresas. El valor de esta encuesta indica que grado de utilidad que dan estos servicios comparado con el resto de los servicios. El valor que toma esta variable varía entre 0 y 1, siendo 1 el mejor resultado posible","2012-01-01T00:00:00.000","2012","Islandia","ISL","0.67"
"AC-EGOV","Índice de desarrollo del e-Government","Encuesta","NU","Se trata de una encuesta elaborada por Naciones Unidas. En esta encuesta se valora de forma global la presencia del gobierno electrónico. Se evalúan tanto la interacción con los ciudadanos como con las empresas. El valor de esta encuesta indica que grado de utilidad que dan estos servicios comparado con el resto de los servicios. El valor que toma esta variable varía entre 0 y 1, siendo 1 el mejor resultado posible","2014-01-01T00:00:00.000","2014","Israel","ISR","0.82"
"AC-INES","Acceso de Internet en las escuelas","Encuesta","WEF","Se refiere a una encuesta: ¿Cómo considera el acceso que tienen las escuelas a Internet? [1= muy limitado; 7=extenso ]","2012-01-01T00:00:00.000","2012","Dinamarca","DNK","5.91"
"AC-EGOV","Índice de desarrollo del e-Government","Encuesta","NU","Se trata de una encuesta elaborada por Naciones Unidas. En esta encuesta se valora de forma global la presencia del gobierno electrónico. Se evalúan tanto la interacción con los ciudadanos como con las empresas. El valor de esta encuesta indica que grado de utilidad que dan estos servicios comparado con el resto de los servicios. El valor que toma esta variable varía entre 0 y 1, siendo 1 el mejor resultado posible","2013-01-01T00:00:00.000","2013","Israel","ISR","0.81"
"AC-EGOV","Índice de desarrollo del e-Government","Encuesta","NU","Se trata de una encuesta elaborada por Naciones Unidas. En esta encuesta se valora de forma global la presencia del gobierno electrónico. Se evalúan tanto la interacción con los ciudadanos como con las empresas. El valor de esta encuesta indica que grado de utilidad que dan estos servicios comparado con el resto de los servicios. El valor que toma esta variable varía entre 0 y 1, siendo 1 el mejor resultado posible","2012-01-01T00:00:00.000","2012","Israel","ISR","0.66"
"AC-EGOV","Índice de desarrollo del e-Government","Encuesta","NU","Se trata de una encuesta elaborada por Naciones Unidas. En esta encuesta se valora de forma global la presencia del gobierno electrónico. Se evalúan tanto la interacción con los ciudadanos como con las empresas. El valor de esta encuesta indica que grado de utilidad que dan estos servicios comparado con el resto de los servicios. El valor que toma esta variable varía entre 0 y 1, siendo 1 el mejor resultado posible","2014-01-01T00:00:00.000","2014","Italia","ITA","0.76"
"IDBA","IDBA","Valor 1-8","BID","Valor Final del Índice IDBA","2012-01-01T00:00:00.000","2012","Luxemburgo","LUX","6.96"
